ticker,name,sector,sector_pe,last_updated,price,price_1m_ret,price_3m_ret,price_6m_ret,low_52w,high_52w,pct_above_52w_low,price_trend,volume_trend,pe,pb,roe,roce,de,revenue_growth,market_cap_cr,screener_url,fii_pct,dii_pct,promoter_pct,fii_q1,fii_q2,fii_q3,fii_q4,dii_q1,dii_q2,dii_q3,dii_q4,fii_selling_4q,dii_buying_4q,fii_trend_pct,dii_trend_pct,fii_label,dii_label,fair_value,buy_zone_low,buy_zone_high,strong_buy_below,value_signal,valuation_methods,composite_score,grade,rank,score_value,score_quality,score_momentum,score_smartmoney,rank_value,rank_quality,rank_momentum,rank_smartmoney,scrape_status,exported_at
PREMEXPLN.NS,Prem. Explosives,Miscellaneous,22.0,2026-04-30 12:09,545.0,34.22,16.24,-13.14,381.5,667.6,42.86,Rising,Rising,62.5,0.0,12.3,17.0,0.0,-10.55,2936.0,https://www.screener.in/company/PREMEXPLN/consolidated/,0.26,3.31,41.33,0.26,0.45,0.32,0.27,3.31,7.61,9.27,10.27,0,0,-0.01,-6.96,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹191.84 | 52W Low Buffer: ₹438.72,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
VENUSPIPES.NS,Venus Pipes,Pipes & Tubes,22.0,2026-04-30 12:09,1383.9,47.96,37.16,5.34,894.0,1634.66,54.8,Rising,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/VENUSPIPES/consolidated/,6.49,8.73,48.2,6.49,6.6,4.81,4.27,8.73,7.25,8.26,13.02,0,0,2.22,-4.29,Buying (+2.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹1028.1,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MARSONS.NS,Marsons,Miscellaneous,22.0,2026-04-30 12:09,157.15,18.94,0.0,0.0,122.97,168.59,27.8,Stable,Rising,82.6,0.0,36.5,33.8,0.0,24.4,2707.0,https://www.screener.in/company/MARSONS/consolidated/,0.0,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,No data,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹41.86 | 52W Low Buffer: ₹141.42,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EASEMYTRIP.NS,Easy Trip Plann.,Hotels,35.0,2026-04-30 12:10,7.81,25.97,22.22,-3.34,5.85,12.89,33.5,Rising,Normal,108.0,0.0,16.2,20.9,0.0,-10.9,2829.0,https://www.screener.in/company/EASEMYTRIP/consolidated/,2.54,2.5,71.3,2.54,2.3,2.18,2.78,2.5,2.42,2.35,2.45,0,0,-0.24,0.05,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2.53 | 52W Low Buffer: ₹6.73,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MPSLTD.NS,MPS,Miscellaneous,22.0,2026-04-30 12:10,1661.0,9.96,-8.57,-28.39,1366.7,2853.55,21.53,Stable,Normal,17.3,0.0,30.5,40.9,0.0,2.48,2839.0,https://www.screener.in/company/MPSLTD/consolidated/,3.85,0.6,68.34,3.85,3.8,3.71,3.7,0.6,0.6,0.56,0.48,0,1,0.15,0.12,Buying (+0.1% over 4Q),Accumulating (+0.1% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2112.25 | 52W Low Buffer: ₹1571.7,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PATELENG.NS,Patel Engineerin,Real Estate,30.0,2026-04-30 12:10,28.3,20.43,-1.15,-22.59,22.2,45.14,27.48,Stable,Normal,7.36,0.0,10.4,15.4,0.0,3.93,2797.0,https://www.screener.in/company/PATELENG/consolidated/,2.38,9.25,39.42,2.38,2.36,2.83,3.37,9.25,6.25,5.59,4.48,0,1,-0.99,4.77,Stable,Accumulating (+4.8% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹115.35 | 52W Low Buffer: ₹25.53,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NRBBEARING.NS,NRB Bearings,Auto Components,25.0,2026-04-30 12:10,284.37,24.92,23.75,8.71,205.73,301.68,38.23,Rising,Normal,18.5,0.0,12.7,15.9,0.0,7.76,2750.0,https://www.screener.in/company/NRBBEARING/consolidated/,21.85,11.18,50.24,21.85,14.31,14.31,14.33,11.18,19.48,19.69,18.59,0,0,7.52,-7.41,Buying (+7.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹384.28 | 52W Low Buffer: ₹236.59,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AUTOAXLES.NS,Automotive Axles,Automobiles,20.0,2026-04-30 12:10,1841.8,16.17,-1.98,8.6,1547.1,2109.3,19.05,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/AUTOAXLES/consolidated/,0.7,12.47,71.04,0.7,0.67,0.63,0.51,12.47,12.0,11.96,11.97,0,0,0.19,0.5,Buying (+0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹1779.16,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SHANKARA.NS,Shankara Buildpro,Real Estate,30.0,2026-04-30 12:10,120.0,10.94,17.14,-10.49,99.97,1196.2,20.04,Rising,Normal,11.6,0.0,9.29,16.8,0.0,-53.26,291.0,https://www.screener.in/company/SHANKARA/consolidated/,9.88,5.36,52.2,9.88,11.45,11.68,11.76,5.36,6.01,6.29,5.13,1,0,-1.88,0.23,Selling (-1.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹310.34 | 52W Low Buffer: ₹114.97,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JASH.NS,Jash Engineering,Engineering,28.0,2026-04-30 12:10,419.7,23.74,12.7,-13.67,339.19,609.66,23.74,Rising,Normal,47.8,0.0,22.4,25.0,0.0,1.5,2659.0,https://www.screener.in/company/JASH/consolidated/,1.21,4.29,51.01,1.21,1.21,1.21,1.18,4.29,4.03,3.95,3.59,0,1,0.03,0.7,Buying (+0.0% over 4Q),Accumulating (+0.7% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹245.85 | 52W Low Buffer: ₹390.07,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
DCAL.NS,Dishman Carbogen,Miscellaneous,22.0,2026-04-30 12:10,178.44,25.05,-18.08,-37.79,129.97,314.4,37.29,Falling,Normal,21.1,0.0,-0.32,2.42,0.0,3.13,2787.0,https://www.screener.in/company/DCAL/consolidated/,8.9,3.13,59.32,8.9,8.8,8.6,8.7,3.13,3.51,3.68,2.36,0,0,0.2,0.77,Buying (+0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹186.05 | 52W Low Buffer: ₹149.47,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ALPEXSOLAR.NS,Alpex Solar,Power,18.0,2026-04-30 12:11,1142.9,40.92,47.83,-1.97,694.35,1356.45,64.6,Rising,Normal,15.1,0.0,47.7,50.5,0.0,140.9,2794.0,https://www.screener.in/company/ALPEXSOLAR/consolidated/,4.86,1.82,68.76,4.86,0.73,1.48,1.67,1.82,0.42,0.26,0.27,0,0,3.19,1.55,Buying (+3.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1362.4 | 52W Low Buffer: ₹798.5,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
DREDGECORP.NS,Dredging Corpn.,Miscellaneous,22.0,2026-04-30 12:11,943.6,15.77,-3.73,55.61,560.9,1167.45,68.23,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/DREDGECORP/consolidated/,0.15,7.12,73.47,0.15,0.25,0.11,0.3,7.12,6.36,5.3,5.14,0,1,-0.15,1.98,Stable,Accumulating (+2.0% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹645.03,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
UNICHEMLAB.NS,Unichem Labs.,Miscellaneous,22.0,2026-04-30 12:11,372.45,31.12,-1.46,-20.64,284.05,647.55,31.12,Stable,Rising,24.7,0.0,5.59,6.24,0.0,4.88,2601.0,https://www.screener.in/company/UNICHEMLAB/consolidated/,1.62,9.65,50.94,1.62,0.83,0.84,0.9,9.65,10.0,10.46,11.26,0,0,0.72,-1.61,Buying (+0.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹331.74 | 52W Low Buffer: ₹326.66,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SANGHVIMOV.NS,Sanghvi Movers,Miscellaneous,22.0,2026-04-30 12:11,316.5,28.71,9.63,-13.32,226.45,407.05,39.77,Stable,Normal,15.5,0.0,11.5,0.0,0.0,26.09,2724.0,https://www.screener.in/company/SANGHVIMOV/consolidated/,1.64,1.73,47.25,1.64,1.99,2.12,2.49,1.73,1.77,1.62,2.59,1,0,-0.85,-0.86,Selling (-0.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹449.23 | 52W Low Buffer: ₹260.42,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
KIRIINDUS.NS,Kiri Industries,Miscellaneous,22.0,2026-04-30 12:11,409.75,16.87,-13.19,-29.3,338.3,726.55,21.12,Falling,Normal,0.0,0.0,8.56,10.5,0.0,7.3,2664.0,https://www.screener.in/company/KIRIINDUS/consolidated/,46.35,0.54,26.72,46.35,45.73,24.65,39.73,0.54,0.56,0.48,0.34,0,0,6.62,0.2,Buying (+6.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹389.04,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MVKAGRO.NS,M.V.K. Agro,FMCG,45.0,2026-04-30 12:11,520.2,-5.26,-25.64,-5.03,62.25,819.0,735.66,Falling,Normal,151.0,0.0,11.1,9.9,0.0,6.38,2576.0,https://www.screener.in/company/MVKAGRO/consolidated/,0.0,0.0,64.56,0.0,0.0,0.19,0.02,0.0,0.0,0.0,0.0,0,0,-0.02,0.0,Stable,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹155.03 | 52W Low Buffer: ₹71.59,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SANGAMIND.NS,Sangam India,Miscellaneous,22.0,2026-04-30 12:11,519.3,20.5,22.13,21.23,343.58,538.4,51.14,Rising,Rising,30.0,0.0,8.4,10.4,0.0,13.23,2625.0,https://www.screener.in/company/SANGAMIND/consolidated/,0.34,0.01,70.18,0.34,0.26,0.17,2.65,0.01,0.33,0.33,0.54,0,0,-2.31,-0.53,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹380.82 | 52W Low Buffer: ₹395.12,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GKENERGY.NS,GK Energy,Power,18.0,2026-04-30 12:11,128.03,34.9,1.44,-41.0,90.17,233.23,41.99,Stable,Rising,13.8,0.0,101.0,74.3,0.0,45.3,2589.0,https://www.screener.in/company/GKENERGY/consolidated/,1.68,8.64,79.2,1.68,1.02,0.79,0.0,8.64,8.03,8.29,0.0,0,0,1.68,8.64,Buying (+1.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹167.0 | 52W Low Buffer: ₹103.7,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GREENPANEL.NS,Greenpanel Inds.,Miscellaneous,22.0,2026-04-30 12:11,226.52,32.79,7.34,-23.85,170.59,327.3,32.79,Stable,Rising,19.4,0.0,11.4,12.9,0.0,-12.11,2771.0,https://www.screener.in/company/GREENPANEL/consolidated/,4.3,21.6,53.09,4.3,4.41,3.22,2.99,21.6,22.83,24.53,25.81,0,0,1.31,-4.21,Buying (+1.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹256.88 | 52W Low Buffer: ₹196.18,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MEDIASSIST.NS,Medi Assist Ser.,Healthcare,35.0,2026-04-30 12:11,345.8,13.97,-18.11,-38.24,296.75,584.55,16.53,Falling,Normal,41.7,0.0,17.4,18.7,0.0,17.84,2567.0,https://www.screener.in/company/MEDIASSIST/consolidated/,9.67,30.6,38.91,9.67,9.76,16.25,14.04,30.6,29.18,41.33,42.72,0,0,-4.37,-12.12,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹290.24 | 52W Low Buffer: ₹341.26,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
REPCOHOME.NS,Repco Home Fin,Finance,18.0,2026-04-30 12:12,407.2,10.17,6.62,3.06,336.6,448.04,20.97,Stable,Rising,5.5,0.0,14.4,11.0,0.0,0.0,2546.0,https://www.screener.in/company/REPCOHOME/consolidated/,13.41,19.55,37.13,13.41,15.29,13.78,13.95,19.55,18.4,19.09,19.57,0,0,-0.54,-0.02,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1332.65 | 52W Low Buffer: ₹387.09,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
WHEELS.NS,Wheels India,Miscellaneous,22.0,2026-04-30 12:12,1235.0,14.13,66.25,35.1,637.35,1235.0,93.77,Rising,Rising,22.1,0.0,12.6,16.4,0.0,9.15,2997.0,https://www.screener.in/company/WHEELS/consolidated/,0.21,20.02,58.73,0.21,0.26,0.19,0.29,20.02,18.81,18.32,13.13,0,1,-0.08,6.89,Stable,Accumulating (+6.9% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1229.41 | 52W Low Buffer: ₹732.95,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CARYSIL.NS,Carysil,Packaging,22.0,2026-04-30 12:12,891.8,13.2,21.0,-1.29,599.15,1037.95,48.84,Rising,Normal,27.9,0.0,14.5,15.4,0.0,9.56,2524.0,https://www.screener.in/company/CARYSIL/consolidated/,0.34,6.71,43.84,0.34,0.56,0.64,0.87,6.71,7.08,7.31,7.32,1,0,-0.53,-0.61,Selling (-0.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹703.21 | 52W Low Buffer: ₹689.02,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
DPABHUSHAN.NS,D.P. Abhushan,Miscellaneous,22.0,2026-04-30 12:12,1031.55,6.85,-24.06,-27.27,943.2,1683.3,9.37,Falling,Rising,58.1,0.0,34.5,24.4,0.0,42.22,2356.0,https://www.screener.in/company/DPABHUSHAN/consolidated/,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,No data,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹390.6 | 52W Low Buffer: ₹1084.68,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NPST.NS,Network People,Miscellaneous,22.0,2026-04-30 12:12,1188.65,10.59,-11.85,-37.65,878.6,2355.36,35.29,Falling,Normal,72.0,0.0,56.0,69.2,0.0,-8.09,2490.0,https://www.screener.in/company/NPST/consolidated/,0.0,9.66,67.55,0.0,0.0,0.0,0.0,9.66,9.66,9.66,9.66,0,0,0.0,0.0,No data,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹363.2 | 52W Low Buffer: ₹1010.39,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MANGLMCEM.NS,Mangalam Cement,Cement,25.0,2026-04-30 12:12,921.65,17.64,25.11,23.07,685.0,937.45,34.55,Rising,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/MANGLMCEM/consolidated/,6.75,2.62,34.35,6.75,6.82,6.2,5.7,2.62,2.62,3.4,4.36,0,0,1.05,-1.74,Buying (+1.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹787.75,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AWFIS.NS,AWFIS Space,Miscellaneous,22.0,2026-04-30 12:12,349.88,37.61,-12.76,-38.58,230.65,694.2,51.69,Falling,Normal,42.5,0.0,26.1,12.9,0.0,17.8,2490.0,https://www.screener.in/company/AWFIS/consolidated/,22.54,13.54,28.56,22.54,20.66,21.07,19.33,13.54,20.81,29.37,33.97,0,0,3.21,-20.43,Buying (+3.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹181.11 | 52W Low Buffer: ₹265.25,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PRAKASH.NS,Prakash Industri,Metals,12.0,2026-04-30 12:13,142.99,21.95,23.17,-9.87,111.18,186.29,28.61,Rising,Normal,6.65,0.0,14.1,0.0,0.0,0.0,2554.0,https://www.screener.in/company/PRAKASH/consolidated/,3.57,0.03,44.11,3.57,6.35,5.9,4.91,0.03,0.01,0.01,0.09,0,0,-1.34,-0.06,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹258.03 | 52W Low Buffer: ₹127.86,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AJMERA.NS,Ajmera Realty,Real Estate,30.0,2026-04-30 12:13,123.2,18.42,-18.84,-40.93,99.98,214.74,23.22,Falling,Normal,20.2,0.0,12.0,12.7,0.0,9.89,2415.0,https://www.screener.in/company/AJMERA/consolidated/,0.02,0.82,69.74,0.02,0.04,0.02,0.29,0.82,1.59,1.77,2.11,0,0,-0.27,-1.29,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹182.97 | 52W Low Buffer: ₹114.98,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MAYURUNIQ.NS,Mayur Uniquoters,Miscellaneous,22.0,2026-04-30 12:13,549.05,7.1,13.99,11.63,449.38,612.48,22.18,Rising,Normal,13.7,0.0,16.2,21.8,0.0,7.27,2376.0,https://www.screener.in/company/MAYURUNIQ/consolidated/,2.0,9.39,59.11,2.0,2.4,2.84,2.84,9.39,9.68,8.67,6.44,1,0,-0.84,2.95,Selling (-0.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹881.69 | 52W Low Buffer: ₹516.79,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
VEEDOL.NS,Veedol Corporat,Miscellaneous,22.0,2026-04-30 12:13,1413.7,10.38,1.0,-21.06,1246.2,1939.88,13.44,Stable,Normal,12.6,0.0,19.8,23.7,0.0,6.19,2450.0,https://www.screener.in/company/VEEDOL/consolidated/,0.83,2.1,57.28,0.83,0.97,1.38,1.51,2.1,2.12,1.27,1.22,1,0,-0.68,0.88,Selling (-0.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2468.37 | 52W Low Buffer: ₹1433.13,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SAGCEM.NS,Sagar Cements,Cement,25.0,2026-04-30 12:14,181.06,13.45,-3.48,-25.19,150.16,294.3,20.58,Stable,Normal,0.0,0.0,-10.3,-2.19,0.0,11.65,2353.0,https://www.screener.in/company/SAGCEM/consolidated/,2.98,19.59,45.2,2.98,2.56,2.84,2.7,19.59,18.75,17.04,17.26,0,0,0.28,2.33,Buying (+0.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹172.68,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MMFL.NS,M M Forgings,Miscellaneous,22.0,2026-04-30 12:14,487.1,21.81,27.43,62.94,298.1,502.85,63.4,Rising,Normal,27.2,0.0,14.5,11.9,0.0,0.39,2354.0,https://www.screener.in/company/MMFL/consolidated/,1.64,16.59,56.33,1.64,1.72,1.93,2.28,16.59,15.66,14.47,11.83,1,1,-0.64,4.76,Selling (-0.6% over 4Q),Accumulating (+4.8% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹393.98 | 52W Low Buffer: ₹342.81,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
XPROINDIA.NS,XPRO India,Miscellaneous,22.0,2026-04-30 12:14,1010.1,-2.27,-0.96,-6.77,813.0,1308.06,24.24,Stable,Normal,186.0,0.0,6.56,7.93,0.0,-0.75,2383.0,https://www.screener.in/company/XPROINDIA/consolidated/,0.08,0.77,51.37,0.08,11.99,12.04,14.97,0.77,0.67,0.52,3.09,1,0,-14.89,-2.32,Selling (-14.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹119.47 | 52W Low Buffer: ₹934.95,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GIPCL.NS,Guj Inds. Power,Power,18.0,2026-04-30 12:14,155.94,23.94,13.83,-10.94,120.8,216.16,29.09,Rising,Normal,6.82,0.0,14.2,16.2,0.0,3.91,2411.0,https://www.screener.in/company/GIPCL/consolidated/,4.42,5.99,55.69,4.42,3.88,3.86,4.97,5.99,5.99,5.97,5.91,0,1,-0.55,0.08,Stable,Accumulating (+0.1% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹411.57 | 52W Low Buffer: ₹138.92,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ORISSAMINE.NS,Orissa Minerals,Miscellaneous,22.0,2026-04-30 12:14,4240.0,28.22,-4.25,-20.1,3125.5,5800.0,35.66,Stable,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/ORISSAMINE/consolidated/,0.32,9.15,50.01,0.32,0.5,1.23,1.52,9.15,11.17,10.92,10.99,1,0,-1.2,-1.84,Selling (-1.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹3594.32,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NOVARTIND.NS,Novartis India,Pharmaceuticals,28.0,2026-04-30 12:14,1031.95,0.0,0.0,0.0,962.0,1050.85,7.27,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/NOVARTIND/consolidated/,0.23,0.75,70.68,0.23,0.32,0.19,0.19,0.75,0.52,0.52,0.52,0,1,0.04,0.23,Buying (+0.0% over 4Q),Accumulating (+0.2% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹1106.3,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TCPLPACK.NS,TCPL Packaging,Packaging,22.0,2026-04-30 12:14,2649.9,12.54,-0.67,-21.44,2214.1,4343.66,19.68,Stable,Normal,19.7,0.0,24.4,19.9,0.0,0.51,2399.0,https://www.screener.in/company/TCPLPACK/consolidated/,0.61,3.99,55.74,0.61,0.71,0.74,0.8,3.99,5.94,6.49,8.01,1,0,-0.19,-4.02,Selling (-0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2959.28 | 52W Low Buffer: ₹2546.21,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
DIAMONDYD.NS,Prataap Snacks,FMCG,45.0,2026-04-30 12:14,989.4,6.18,-9.76,-5.35,879.2,1223.88,12.53,Stable,Normal,116.0,0.0,3.14,1.15,0.0,18.32,2366.0,https://www.screener.in/company/DIAMONDYD/consolidated/,3.37,11.0,69.96,3.37,2.92,5.4,5.35,11.0,11.25,11.11,10.63,0,0,-1.98,0.37,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹383.82 | 52W Low Buffer: ₹1011.08,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EVEREADY.NS,Eveready Inds.,Miscellaneous,22.0,2026-04-30 12:14,324.0,19.42,2.76,-15.12,262.65,468.05,23.36,Stable,Normal,30.8,0.0,19.5,17.0,0.0,6.1,2329.0,https://www.screener.in/company/EVEREADY/consolidated/,0.4,2.17,43.21,0.4,0.48,0.46,3.6,2.17,2.93,2.55,2.66,0,0,-3.2,-0.49,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹231.43 | 52W Low Buffer: ₹302.05,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BNAGROCHEM.NS,BN Agrochem,Chemicals,25.0,2026-04-30 12:15,233.0,0.0,0.0,0.0,233.0,246.55,0.0,Stable,Normal,46.3,0.0,26.0,27.4,0.0,176.25,2337.0,https://www.screener.in/company/BNAGROCHEM/consolidated/,0.0,0.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,No data,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹125.81 | 52W Low Buffer: ₹267.95,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BHARATRAS.NS,Bharat Rasayan,Engineering,28.0,2026-04-30 12:15,1369.0,8.75,-17.53,-42.27,1210.1,2942.0,13.13,Falling,Normal,16.0,0.0,12.4,15.5,0.0,5.89,2270.0,https://www.screener.in/company/BHARATRAS/consolidated/,0.35,2.57,74.99,0.35,0.35,0.34,0.34,2.57,2.57,2.57,2.57,0,0,0.01,0.0,Buying (+0.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2395.75 | 52W Low Buffer: ₹1391.61,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
DIVGIITTS.NS,Divgi Torq,Miscellaneous,22.0,2026-04-30 12:15,723.25,7.19,23.56,13.87,443.73,784.25,62.99,Rising,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/DIVGIITTS/consolidated/,3.09,26.22,60.49,3.09,3.63,3.57,2.94,26.22,25.47,25.08,25.42,0,0,0.15,0.8,Buying (+0.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹510.29,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
